generation; best; average; worst
1378; 0.291417; 0.256886; 0.197605
1379; 0.283433; 0.257685; 0.219561
1380; 0.271457; 0.250499; 0.225549
1381; 0.267465; 0.244711; 0.211577
1382; 0.293413; 0.251896; 0.211577
1383; 0.293413; 0.248503; 0.199601
1384; 0.285429; 0.261078; 0.241517
1385; 0.279441; 0.242715; 0.205589
1386; 0.305389; 0.24511; 0.203593
1387; 0.301397; 0.256287; 0.215569
1388; 0.277445; 0.252096; 0.197605
1389; 0.299401; 0.267066; 0.221557
1390; 0.285429; 0.253493; 0.211577
1391; 0.291417; 0.257884; 0.215569
1392; 0.315369; 0.272655; 0.231537
1393; 0.291417; 0.257884; 0.231537
1394; 0.303393; 0.255689; 0.221557
1395; 0.291417; 0.25988; 0.225549
1396; 0.285429; 0.258882; 0.215569
1397; 0.297405; 0.260878; 0.227545
1398; 0.303393; 0.247106; 0.197605
1399; 0.267465; 0.245309; 0.221557
1400; 0.303393; 0.262076; 0.225549
1401; 0.265469; 0.251297; 0.215569
1402; 0.283433; 0.255689; 0.205589
1403; 0.273453; 0.250499; 0.223553
1404; 0.309381; 0.255888; 0.223553
1405; 0.291417; 0.251697; 0.227545
1406; 0.277445; 0.246307; 0.205589
1407; 0.285429; 0.254291; 0.223553
1408; 0.295409; 0.258084; 0.225549
1409; 0.279441; 0.263273; 0.245509
1410; 0.277445; 0.254491; 0.233533
1411; 0.271457; 0.243713; 0.203593
1412; 0.289421; 0.251896; 0.211577
1413; 0.279441; 0.248503; 0.213573
1414; 0.279441; 0.262275; 0.221557
1415; 0.289421; 0.26008; 0.223553
1416; 0.287425; 0.253493; 0.227545
1417; 0.275449; 0.237725; 0.205589
1418; 0.297405; 0.258683; 0.223553
1419; 0.305389; 0.250299; 0.203593
1420; 0.285429; 0.259281; 0.229541
1421; 0.273453; 0.243713; 0.223553
1422; 0.281437; 0.253493; 0.225549
1423; 0.287425; 0.258084; 0.227545
1424; 0.285429; 0.248503; 0.215569
1425; 0.273453; 0.228543; 0.179641
1426; 0.277445; 0.238124; 0.199601
1427; 0.269461; 0.253493; 0.217565
1428; 0.281437; 0.248902; 0.229541
1429; 0.299401; 0.253892; 0.209581
1430; 0.279441; 0.245709; 0.183633
1431; 0.295409; 0.259481; 0.217565
1432; 0.293413; 0.265868; 0.229541
1433; 0.277445; 0.262475; 0.243513
1434; 0.303393; 0.271257; 0.233533
1435; 0.287425; 0.253493; 0.229541
1436; 0.289421; 0.259281; 0.197605
1437; 0.285429; 0.254092; 0.209581
1438; 0.281437; 0.26487; 0.227545
1439; 0.263473; 0.2501; 0.217565
1440; 0.285429; 0.271457; 0.261477
1441; 0.265469; 0.247106; 0.221557
1442; 0.279441; 0.252695; 0.229541
1443; 0.265469; 0.250898; 0.223553
1444; 0.289421; 0.261876; 0.245509
1445; 0.293413; 0.267066; 0.241517
1446; 0.275449; 0.256886; 0.231537
1447; 0.293413; 0.260479; 0.237525
1448; 0.293413; 0.266068; 0.217565
1449; 0.291417; 0.263273; 0.245509
1450; 0.287425; 0.268862; 0.249501
1451; 0.281437; 0.252695; 0.213573
1452; 0.293413; 0.254491; 0.227545
1453; 0.285429; 0.254491; 0.203593
1454; 0.287425; 0.269062; 0.237525
1455; 0.283433; 0.263872; 0.239521
1456; 0.293413; 0.260279; 0.197605
1457; 0.291417; 0.250499; 0.203593
1458; 0.323353; 0.263872; 0.237525
1459; 0.311377; 0.265868; 0.237525
1460; 0.281437; 0.246507; 0.213573
1461; 0.277445; 0.261677; 0.247505
1462; 0.327345; 0.252495; 0.189621
1463; 0.293413; 0.260479; 0.225549
1464; 0.281437; 0.255888; 0.217565
1465; 0.293413; 0.266667; 0.241517
1466; 0.291417; 0.270459; 0.249501
1467; 0.273453; 0.257485; 0.243513
1468; 0.297405; 0.261078; 0.209581
1469; 0.297405; 0.261477; 0.207585
1470; 0.309381; 0.270659; 0.237525
1471; 0.295409; 0.267465; 0.229541
1472; 0.293413; 0.269461; 0.239521
1473; 0.281437; 0.267066; 0.243513
1474; 0.295409; 0.261477; 0.213573
1475; 0.307385; 0.265269; 0.235529
1476; 0.283433; 0.256687; 0.221557
1477; 0.299401; 0.258683; 0.225549
1478; 0.285429; 0.25509; 0.225549
1479; 0.285429; 0.251297; 0.179641
1480; 0.287425; 0.249501; 0.205589
1481; 0.301397; 0.256487; 0.201597
1482; 0.265469; 0.239721; 0.207585
1483; 0.291417; 0.243912; 0.213573
1484; 0.279441; 0.252894; 0.173653
1485; 0.291417; 0.257485; 0.211577
1486; 0.317365; 0.270858; 0.253493
1487; 0.291417; 0.263473; 0.241517
1488; 0.277445; 0.256487; 0.233533
1489; 0.273453; 0.252096; 0.223553
1490; 0.299401; 0.257485; 0.199601
1491; 0.301397; 0.272655; 0.231537
1492; 0.301397; 0.272255; 0.245509
1493; 0.287425; 0.257685; 0.187625
1494; 0.279441; 0.26008; 0.239521
1495; 0.317365; 0.258084; 0.199601
1496; 0.293413; 0.26507; 0.213573
1497; 0.299401; 0.252695; 0.179641
1498; 0.291417; 0.250898; 0.177645
1499; 0.307385; 0.253693; 0.187625
1500; 0.293413; 0.2501; 0.195609
1501; 0.271457; 0.243114; 0.191617
1502; 0.303393; 0.253493; 0.221557
1503; 0.291417; 0.275649; 0.253493
1504; 0.299401; 0.26487; 0.225549
1505; 0.299401; 0.27006; 0.225549
1506; 0.285429; 0.258683; 0.235529
1507; 0.297405; 0.273852; 0.251497
1508; 0.321357; 0.261677; 0.215569
1509; 0.303393; 0.265669; 0.217565
1510; 0.309381; 0.267665; 0.231537
1511; 0.319361; 0.263074; 0.243513
1512; 0.293413; 0.267066; 0.213573
1513; 0.303393; 0.252495; 0.195609
1514; 0.271457; 0.245509; 0.213573
1515; 0.287425; 0.256287; 0.223553
1516; 0.299401; 0.259481; 0.221557
1517; 0.295409; 0.253094; 0.217565
1518; 0.297405; 0.254291; 0.223553
1519; 0.303393; 0.256287; 0.219561
1520; 0.293413; 0.260679; 0.229541
1521; 0.287425; 0.261277; 0.229541
1522; 0.311377; 0.265469; 0.241517
1523; 0.281437; 0.246108; 0.205589
1524; 0.297405; 0.261876; 0.227545
1525; 0.273453; 0.251896; 0.225549
1526; 0.293413; 0.247904; 0.181637
1527; 0.301397; 0.261477; 0.229541
1528; 0.299401; 0.266467; 0.241517
1529; 0.317365; 0.28004; 0.247505
1530; 0.277445; 0.258483; 0.233533
1531; 0.299401; 0.262874; 0.231537
1532; 0.289421; 0.250699; 0.199601
1533; 0.283433; 0.252495; 0.227545
1534; 0.287425; 0.254491; 0.219561
1535; 0.281437; 0.249301; 0.195609
1536; 0.295409; 0.227745; 0.179641
1537; 0.301397; 0.256088; 0.225549
1538; 0.269461; 0.243313; 0.217565
1539; 0.297405; 0.252096; 0.189621
1540; 0.287425; 0.257285; 0.215569
1541; 0.307385; 0.268463; 0.235529
1542; 0.295409; 0.247705; 0.199601
1543; 0.281437; 0.257485; 0.227545
1544; 0.341317; 0.26507; 0.219561
1545; 0.291417; 0.265868; 0.239521
1546; 0.277445; 0.259082; 0.237525
1547; 0.279441; 0.256886; 0.235529
1548; 0.267465; 0.232735; 0.205589
1549; 0.255489; 0.22515; 0.179641
1550; 0.275449; 0.232934; 0.177645
1551; 0.267465; 0.23992; 0.185629
1552; 0.275449; 0.225349; 0.183633
1553; 0.269461; 0.233733; 0.193613
1554; 0.261477; 0.230938; 0.195609
1555; 0.275449; 0.239721; 0.177645
1556; 0.257485; 0.228942; 0.181637
1557; 0.251497; 0.232535; 0.201597
1558; 0.265469; 0.233333; 0.195609
1559; 0.259481; 0.231337; 0.189621
1560; 0.247505; 0.216367; 0.185629
1561; 0.271457; 0.219361; 0.181637
1562; 0.229541; 0.21018; 0.177645
1563; 0.257485; 0.220758; 0.193613
1564; 0.265469; 0.221557; 0.189621
1565; 0.273453; 0.222754; 0.189621
1566; 0.259481; 0.221357; 0.189621
1567; 0.261477; 0.223353; 0.193613
1568; 0.295409; 0.21976; 0.175649
1569; 0.285429; 0.233932; 0.211577
1570; 0.239521; 0.21477; 0.183633
1571; 0.277445; 0.223353; 0.193613
1572; 0.259481; 0.226547; 0.177645
1573; 0.267465; 0.233932; 0.183633
1574; 0.257485; 0.217565; 0.165669
1575; 0.249501; 0.22475; 0.173653
1576; 0.251497; 0.221357; 0.189621
1577; 0.293413; 0.23014; 0.195609
1578; 0.261477; 0.227545; 0.193613
1579; 0.259481; 0.230739; 0.201597
1580; 0.283433; 0.220958; 0.185629
1581; 0.257485; 0.222156; 0.185629
1582; 0.291417; 0.225349; 0.195609
1583; 0.227545; 0.211178; 0.177645
1584; 0.299401; 0.234531; 0.199601
1585; 0.237525; 0.210579; 0.177645
1586; 0.229541; 0.20519; 0.185629
1587; 0.259481; 0.21477; 0.171657
1588; 0.235529; 0.208583; 0.185629
1589; 0.229541; 0.218962; 0.205589
1590; 0.255489; 0.211577; 0.179641
1591; 0.239521; 0.213972; 0.193613
1592; 0.231537; 0.212575; 0.181637
1593; 0.281437; 0.227745; 0.197605
1594; 0.251497; 0.213573; 0.191617
1595; 0.261477; 0.21976; 0.195609
1596; 0.273453; 0.229741; 0.197605
1597; 0.241517; 0.214571; 0.195609
1598; 0.237525; 0.220958; 0.195609
1599; 0.255489; 0.220958; 0.181637
1600; 0.279441; 0.228343; 0.193613
1601; 0.275449; 0.239122; 0.189621
1602; 0.277445; 0.240719; 0.177645
1603; 0.279441; 0.223952; 0.181637
1604; 0.275449; 0.223752; 0.185629
1605; 0.293413; 0.258483; 0.205589
1606; 0.295409; 0.262874; 0.215569
1607; 0.291417; 0.265469; 0.225549
1608; 0.291417; 0.246507; 0.199601
1609; 0.291417; 0.231737; 0.169661
1610; 0.287425; 0.234132; 0.197605
1611; 0.289421; 0.248902; 0.215569
1612; 0.281437; 0.239321; 0.199601
1613; 0.287425; 0.243713; 0.181637
1614; 0.287425; 0.221557; 0.179641
1615; 0.289421; 0.21018; 0.163673
1616; 0.227545; 0.210978; 0.191617
1617; 0.253493; 0.223952; 0.191617
1618; 0.261477; 0.228743; 0.193613
1619; 0.305389; 0.230539; 0.181637
1620; 0.277445; 0.248104; 0.215569
1621; 0.285429; 0.250499; 0.215569
1622; 0.305389; 0.256287; 0.211577
1623; 0.281437; 0.234132; 0.193613
1624; 0.321357; 0.25988; 0.225549
1625; 0.305389; 0.272854; 0.245509
1626; 0.293413; 0.265669; 0.235529
1627; 0.297405; 0.272255; 0.229541
1628; 0.315369; 0.275449; 0.249501
1629; 0.285429; 0.265669; 0.249501
1630; 0.311377; 0.248703; 0.199601
1631; 0.307385; 0.253493; 0.183633
1632; 0.297405; 0.237924; 0.201597
1633; 0.263473; 0.223353; 0.183633
1634; 0.293413; 0.264471; 0.193613
1635; 0.277445; 0.245908; 0.191617
1636; 0.299401; 0.249501; 0.185629
1637; 0.295409; 0.260679; 0.235529
1638; 0.313373; 0.260679; 0.193613
1639; 0.297405; 0.241517; 0.177645
1640; 0.289421; 0.269461; 0.243513
1641; 0.291417; 0.256088; 0.217565
1642; 0.321357; 0.282635; 0.221557
1643; 0.287425; 0.259281; 0.235529
1644; 0.279441; 0.256886; 0.225549
1645; 0.293413; 0.265669; 0.223553
1646; 0.271457; 0.25489; 0.221557
1647; 0.301397; 0.263273; 0.219561
1648; 0.291417; 0.257685; 0.221557
1649; 0.271457; 0.25489; 0.225549
1650; 0.301397; 0.261876; 0.235529
1651; 0.285429; 0.257884; 0.227545
1652; 0.303393; 0.259481; 0.221557
1653; 0.279441; 0.2501; 0.207585
1654; 0.267465; 0.233932; 0.197605
1655; 0.291417; 0.243513; 0.215569
1656; 0.293413; 0.251098; 0.213573
1657; 0.291417; 0.25988; 0.231537
1658; 0.275449; 0.2499; 0.231537
1659; 0.289421; 0.239321; 0.201597
1660; 0.287425; 0.251896; 0.217565
1661; 0.277445; 0.266866; 0.233533
1662; 0.283433; 0.250499; 0.223553
1663; 0.293413; 0.250898; 0.223553
1664; 0.299401; 0.263872; 0.235529
1665; 0.281437; 0.252695; 0.213573
1666; 0.277445; 0.256886; 0.231537
1667; 0.309381; 0.254291; 0.195609
1668; 0.283433; 0.268862; 0.255489
1669; 0.295409; 0.266068; 0.241517
1670; 0.283433; 0.246307; 0.211577
1671; 0.295409; 0.251098; 0.205589
1672; 0.315369; 0.262675; 0.223553
1673; 0.291417; 0.2501; 0.193613
1674; 0.291417; 0.258084; 0.211577
1675; 0.275449; 0.256687; 0.221557
1676; 0.269461; 0.245709; 0.215569
1677; 0.281437; 0.243912; 0.195609
1678; 0.301397; 0.2499; 0.179641
1679; 0.295409; 0.263074; 0.207585
1680; 0.287425; 0.254291; 0.201597
1681; 0.281437; 0.260878; 0.225549
1682; 0.289421; 0.254092; 0.213573
1683; 0.313373; 0.237126; 0.209581
1684; 0.283433; 0.254092; 0.191617
1685; 0.275449; 0.243713; 0.213573
1686; 0.285429; 0.230339; 0.189621
1687; 0.293413; 0.236727; 0.153693
1688; 0.285429; 0.247305; 0.207585
1689; 0.267465; 0.246108; 0.227545
1690; 0.269461; 0.241717; 0.211577
1691; 0.281437; 0.236327; 0.199601
1692; 0.289421; 0.264471; 0.231537
1693; 0.305389; 0.25988; 0.215569
1694; 0.313373; 0.254291; 0.199601
1695; 0.301397; 0.260479; 0.221557
1696; 0.333333; 0.267665; 0.227545
1697; 0.303393; 0.252096; 0.207585
1698; 0.291417; 0.26487; 0.215569
1699; 0.277445; 0.254291; 0.233533
1700; 0.285429; 0.253493; 0.225549
1701; 0.295409; 0.239721; 0.209581
1702; 0.277445; 0.233733; 0.199601
1703; 0.259481; 0.235329; 0.199601
1704; 0.281437; 0.223752; 0.189621
1705; 0.285429; 0.237525; 0.183633
1706; 0.299401; 0.25509; 0.203593
1707; 0.291417; 0.248503; 0.221557
1708; 0.283433; 0.254092; 0.191617
1709; 0.285429; 0.24012; 0.203593
1710; 0.295409; 0.26487; 0.243513
1711; 0.275449; 0.258483; 0.233533
1712; 0.315369; 0.263273; 0.215569
1713; 0.287425; 0.259082; 0.221557
1714; 0.291417; 0.263074; 0.243513
1715; 0.277445; 0.244311; 0.185629
1716; 0.279441; 0.249501; 0.223553
1717; 0.299401; 0.216766; 0.183633
1718; 0.235529; 0.220758; 0.187625
1719; 0.277445; 0.221357; 0.183633
1720; 0.281437; 0.218762; 0.181637
1721; 0.289421; 0.230938; 0.193613
1722; 0.287425; 0.228144; 0.199601
1723; 0.241517; 0.207585; 0.179641
1724; 0.239521; 0.216367; 0.175649
1725; 0.253493; 0.219361; 0.185629
1726; 0.249501; 0.206986; 0.169661
1727; 0.261477; 0.221956; 0.191617
1728; 0.273453; 0.231936; 0.171657
1729; 0.283433; 0.22475; 0.191617
1730; 0.271457; 0.226347; 0.189621
1731; 0.253493; 0.225749; 0.197605
1732; 0.241517; 0.212375; 0.181637
1733; 0.241517; 0.216367; 0.171657
1734; 0.283433; 0.231737; 0.175649
1735; 0.265469; 0.244311; 0.211577
1736; 0.289421; 0.261078; 0.223553
1737; 0.295409; 0.256687; 0.217565
1738; 0.293413; 0.233333; 0.183633
1739; 0.261477; 0.232136; 0.211577
1740; 0.275449; 0.230339; 0.189621
1741; 0.247505; 0.221756; 0.189621
1742; 0.273453; 0.222754; 0.181637
1743; 0.259481; 0.21996; 0.193613
1744; 0.233533; 0.201996; 0.171657
1745; 0.243513; 0.208782; 0.173653
1746; 0.261477; 0.208383; 0.175649
1747; 0.241517; 0.218363; 0.181637
1748; 0.255489; 0.211776; 0.175649
1749; 0.233533; 0.20479; 0.175649
1750; 0.227545; 0.203792; 0.181637
1751; 0.257485; 0.212375; 0.175649
1752; 0.231537; 0.211377; 0.183633
1753; 0.255489; 0.209182; 0.185629
1754; 0.227545; 0.213972; 0.189621
1755; 0.251497; 0.212575; 0.181637
1756; 0.273453; 0.234731; 0.199601
1757; 0.269461; 0.239321; 0.209581
1758; 0.271457; 0.242315; 0.213573
1759; 0.279441; 0.253892; 0.229541
1760; 0.273453; 0.243912; 0.209581
1761; 0.247505; 0.221557; 0.199601
1762; 0.267465; 0.237325; 0.213573
1763; 0.277445; 0.246906; 0.207585
1764; 0.287425; 0.243713; 0.207585
1765; 0.263473; 0.232535; 0.203593
1766; 0.283433; 0.252894; 0.195609
1767; 0.295409; 0.252096; 0.197605
1768; 0.293413; 0.249301; 0.207585
1769; 0.293413; 0.251297; 0.215569
1770; 0.309381; 0.260679; 0.215569
1771; 0.305389; 0.248503; 0.197605
1772; 0.273453; 0.258283; 0.239521
1773; 0.275449; 0.2501; 0.219561
1774; 0.269461; 0.246108; 0.219561
1775; 0.287425; 0.247305; 0.199601
1776; 0.287425; 0.247505; 0.197605
1777; 0.281437; 0.256287; 0.239521
1778; 0.257485; 0.246108; 0.225549
1779; 0.291417; 0.253892; 0.185629
1780; 0.281437; 0.249301; 0.203593
1781; 0.285429; 0.258084; 0.225549
1782; 0.297405; 0.256287; 0.231537
1783; 0.323353; 0.25509; 0.203593
1784; 0.289421; 0.250299; 0.201597
1785; 0.301397; 0.252695; 0.199601
1786; 0.279441; 0.247106; 0.203593
1787; 0.297405; 0.239122; 0.191617
1788; 0.305389; 0.2499; 0.191617
1789; 0.299401; 0.254092; 0.191617
1790; 0.279441; 0.25489; 0.227545
1791; 0.285429; 0.254092; 0.195609
1792; 0.271457; 0.248902; 0.227545
1793; 0.307385; 0.261277; 0.193613
1794; 0.277445; 0.232735; 0.177645
1795; 0.295409; 0.241717; 0.191617
1796; 0.249501; 0.213573; 0.177645
1797; 0.249501; 0.218563; 0.199601
1798; 0.269461; 0.226347; 0.187625
1799; 0.229541; 0.197206; 0.173653
1800; 0.233533; 0.207385; 0.183633
1801; 0.219561; 0.202395; 0.179641
1802; 0.251497; 0.218563; 0.191617
1803; 0.237525; 0.212974; 0.183633
1804; 0.263473; 0.214172; 0.171657
1805; 0.265469; 0.227745; 0.207585
1806; 0.255489; 0.235928; 0.203593
1807; 0.273453; 0.224551; 0.189621
1808; 0.289421; 0.235928; 0.181637
1809; 0.261477; 0.227745; 0.201597
1810; 0.295409; 0.244511; 0.187625
1811; 0.253493; 0.211377; 0.185629
1812; 0.277445; 0.228144; 0.189621
1813; 0.257485; 0.237126; 0.221557
1814; 0.283433; 0.250699; 0.229541
1815; 0.271457; 0.236727; 0.197605
1816; 0.279441; 0.261876; 0.227545
1817; 0.271457; 0.245709; 0.227545
1818; 0.273453; 0.24511; 0.205589
1819; 0.285429; 0.258483; 0.231537
1820; 0.261477; 0.242315; 0.215569
1821; 0.263473; 0.221956; 0.193613
1822; 0.275449; 0.238523; 0.201597
1823; 0.301397; 0.254092; 0.225549
1824; 0.287425; 0.252495; 0.229541
1825; 0.285429; 0.252894; 0.229541
1826; 0.293413; 0.260679; 0.235529
1827; 0.293413; 0.257685; 0.223553
1828; 0.295409; 0.247305; 0.207585
1829; 0.291417; 0.243713; 0.191617
1830; 0.287425; 0.25489; 0.235529
1831; 0.289421; 0.257086; 0.213573
1832; 0.313373; 0.266467; 0.209581
1833; 0.269461; 0.235529; 0.211577
1834; 0.291417; 0.252695; 0.227545
1835; 0.287425; 0.238124; 0.191617
1836; 0.293413; 0.253094; 0.203593
1837; 0.283433; 0.2501; 0.223553
1838; 0.287425; 0.254291; 0.217565
1839; 0.275449; 0.257685; 0.215569
1840; 0.287425; 0.258084; 0.213573
1841; 0.295409; 0.248104; 0.201597
1842; 0.299401; 0.261677; 0.227545
1843; 0.313373; 0.265669; 0.241517
1844; 0.289421; 0.267465; 0.245509
1845; 0.325349; 0.266267; 0.209581
1846; 0.311377; 0.245908; 0.191617
1847; 0.301397; 0.234731; 0.173653
1848; 0.267465; 0.218164; 0.149701
1849; 0.295409; 0.246906; 0.201597
1850; 0.283433; 0.251697; 0.211577
1851; 0.269461; 0.22016; 0.201597
1852; 0.287425; 0.250898; 0.223553
1853; 0.281437; 0.259481; 0.211577
1854; 0.311377; 0.28024; 0.247505
1855; 0.281437; 0.249301; 0.193613
1856; 0.265469; 0.223952; 0.195609
1857; 0.297405; 0.256088; 0.209581
1858; 0.277445; 0.23992; 0.185629
1859; 0.289421; 0.250499; 0.171657
1860; 0.309381; 0.263273; 0.219561
1861; 0.281437; 0.258084; 0.197605
1862; 0.291417; 0.249301; 0.215569
1863; 0.301397; 0.252695; 0.169661
1864; 0.251497; 0.22515; 0.193613
1865; 0.259481; 0.225749; 0.141717
1866; 0.305389; 0.243713; 0.169661
1867; 0.269461; 0.247904; 0.191617
1868; 0.283433; 0.249701; 0.225549
1869; 0.279441; 0.239122; 0.205589
1870; 0.265469; 0.228543; 0.199601
1871; 0.255489; 0.217964; 0.195609
1872; 0.287425; 0.22515; 0.187625
1873; 0.283433; 0.222555; 0.181637
1874; 0.241517; 0.215369; 0.191617
1875; 0.229541; 0.209581; 0.175649
1876; 0.253493; 0.208383; 0.175649
1877; 0.243513; 0.20978; 0.163673
1878; 0.279441; 0.218762; 0.191617
1879; 0.261477; 0.227545; 0.199601
1880; 0.279441; 0.227345; 0.187625
1881; 0.301397; 0.251497; 0.193613
1882; 0.277445; 0.247904; 0.181637
1883; 0.291417; 0.263872; 0.229541
1884; 0.281437; 0.262675; 0.237525
1885; 0.281437; 0.250699; 0.215569
1886; 0.295409; 0.275449; 0.233533
1887; 0.299401; 0.267066; 0.243513
1888; 0.273453; 0.254092; 0.233533
1889; 0.285429; 0.257285; 0.221557
1890; 0.279441; 0.25988; 0.219561
1891; 0.269461; 0.241517; 0.185629
1892; 0.317365; 0.26008; 0.233533
1893; 0.287425; 0.262475; 0.241517
1894; 0.305389; 0.25509; 0.215569
1895; 0.275449; 0.255489; 0.219561
1896; 0.263473; 0.235329; 0.207585
1897; 0.283433; 0.252894; 0.209581
1898; 0.287425; 0.239122; 0.181637
1899; 0.269461; 0.238723; 0.211577
1900; 0.279441; 0.244311; 0.209581
1901; 0.265469; 0.249701; 0.241517
1902; 0.291417; 0.272255; 0.253493
1903; 0.277445; 0.254291; 0.217565
1904; 0.287425; 0.256287; 0.233533
1905; 0.285429; 0.251896; 0.225549
1906; 0.283433; 0.258882; 0.233533
1907; 0.307385; 0.26507; 0.229541
1908; 0.271457; 0.256088; 0.235529
1909; 0.297405; 0.265669; 0.235529
1910; 0.297405; 0.27006; 0.243513
1911; 0.309381; 0.27485; 0.233533
1912; 0.279441; 0.259281; 0.237525
1913; 0.293413; 0.257086; 0.217565
1914; 0.293413; 0.255888; 0.229541
1915; 0.289421; 0.264471; 0.211577
1916; 0.309381; 0.255489; 0.231537
1917; 0.295409; 0.244511; 0.197605
1918; 0.307385; 0.255289; 0.223553
1919; 0.323353; 0.264671; 0.203593
1920; 0.279441; 0.2501; 0.221557
1921; 0.291417; 0.262275; 0.209581
1922; 0.279441; 0.257086; 0.201597
1923; 0.281437; 0.269261; 0.243513
1924; 0.291417; 0.246906; 0.219561
1925; 0.303393; 0.270858; 0.233533
1926; 0.311377; 0.269062; 0.233533
1927; 0.285429; 0.261277; 0.243513
1928; 0.295409; 0.267066; 0.239521
1929; 0.295409; 0.260279; 0.235529
1930; 0.305389; 0.265868; 0.219561
1931; 0.285429; 0.254291; 0.211577
1932; 0.285429; 0.23992; 0.207585
1933; 0.283433; 0.259681; 0.227545
1934; 0.275449; 0.247505; 0.209581
1935; 0.265469; 0.244311; 0.185629
1936; 0.283433; 0.24491; 0.175649
1937; 0.307385; 0.253693; 0.201597
1938; 0.293413; 0.253892; 0.217565
1939; 0.307385; 0.270459; 0.253493
1940; 0.287425; 0.257285; 0.225549
1941; 0.287425; 0.258683; 0.235529
1942; 0.299401; 0.267665; 0.221557
1943; 0.287425; 0.254092; 0.207585
1944; 0.285429; 0.259681; 0.243513
1945; 0.307385; 0.266068; 0.237525
1946; 0.291417; 0.255888; 0.223553
1947; 0.275449; 0.256687; 0.219561
1948; 0.289421; 0.247505; 0.211577
1949; 0.285429; 0.250299; 0.199601
1950; 0.301397; 0.270259; 0.237525
1951; 0.295409; 0.25509; 0.217565
1952; 0.263473; 0.250499; 0.235529
1953; 0.277445; 0.261277; 0.241517
1954; 0.293413; 0.266068; 0.257485
1955; 0.295409; 0.26008; 0.213573
1956; 0.279441; 0.251697; 0.219561
1957; 0.287425; 0.25489; 0.221557
1958; 0.293413; 0.259281; 0.217565
1959; 0.295409; 0.264271; 0.237525
1960; 0.285429; 0.263273; 0.229541
1961; 0.299401; 0.253892; 0.227545
1962; 0.281437; 0.258882; 0.235529
1963; 0.305389; 0.272255; 0.237525
1964; 0.297405; 0.26507; 0.235529
1965; 0.297405; 0.268862; 0.237525
1966; 0.301397; 0.268862; 0.233533
1967; 0.315369; 0.271657; 0.245509
1968; 0.279441; 0.262275; 0.229541
1969; 0.293413; 0.263673; 0.229541
1970; 0.295409; 0.251497; 0.209581
1971; 0.297405; 0.271257; 0.243513
1972; 0.291417; 0.263273; 0.241517
1973; 0.287425; 0.262076; 0.239521
1974; 0.293413; 0.264271; 0.241517
1975; 0.293413; 0.263473; 0.221557
1976; 0.289421; 0.26507; 0.235529
1977; 0.281437; 0.260878; 0.227545
1978; 0.301397; 0.264671; 0.227545
1979; 0.277445; 0.257285; 0.235529
1980; 0.309381; 0.271058; 0.233533
1981; 0.295409; 0.268862; 0.239521
1982; 0.287425; 0.276248; 0.265469
1983; 0.303393; 0.271856; 0.251497
1984; 0.305389; 0.278842; 0.231537
1985; 0.303393; 0.272655; 0.243513
1986; 0.283433; 0.266467; 0.213573
1987; 0.313373; 0.272655; 0.237525
1988; 0.279441; 0.261277; 0.247505
1989; 0.277445; 0.252894; 0.211577
1990; 0.281437; 0.261477; 0.203593
1991; 0.287425; 0.261677; 0.229541
1992; 0.281437; 0.260279; 0.243513
1993; 0.283433; 0.25988; 0.233533
1994; 0.291417; 0.265669; 0.249501
1995; 0.301397; 0.268064; 0.235529
1996; 0.289421; 0.267465; 0.245509
1997; 0.293413; 0.254092; 0.217565
1998; 0.299401; 0.270259; 0.233533
1999; 0.303393; 0.259681; 0.235529
2000; 0.285429; 0.257685; 0.221557
