generation; best; average; worst
452; 0.353234; 0.30597; 0.243781
453; 0.368159; 0.296766; 0.248756
454; 0.422886; 0.306716; 0.243781
455; 0.343284; 0.295025; 0.223881
456; 0.373134; 0.30796; 0.258706
457; 0.353234; 0.305721; 0.258706
458; 0.358209; 0.319652; 0.238806
459; 0.353234; 0.296517; 0.248756
460; 0.378109; 0.302736; 0.238806
461; 0.393035; 0.301741; 0.253731
462; 0.353234; 0.312189; 0.273632
463; 0.378109; 0.301741; 0.243781
464; 0.378109; 0.306716; 0.243781
465; 0.358209; 0.303483; 0.248756
466; 0.378109; 0.310199; 0.233831
467; 0.343284; 0.301244; 0.21393
468; 0.363184; 0.304726; 0.238806
469; 0.353234; 0.305473; 0.263682
470; 0.343284; 0.295771; 0.233831
471; 0.353234; 0.294776; 0.238806
472; 0.368159; 0.310448; 0.248756
473; 0.368159; 0.31194; 0.258706
474; 0.353234; 0.296269; 0.258706
475; 0.373134; 0.319154; 0.243781
476; 0.358209; 0.306965; 0.258706
477; 0.38806; 0.306716; 0.218905
478; 0.38806; 0.306468; 0.228856
479; 0.368159; 0.314179; 0.273632
480; 0.368159; 0.311443; 0.263682
481; 0.373134; 0.313184; 0.248756
482; 0.358209; 0.300995; 0.258706
483; 0.343284; 0.297264; 0.248756
484; 0.402985; 0.315174; 0.233831
485; 0.368159; 0.302239; 0.218905
486; 0.338308; 0.309204; 0.263682
487; 0.378109; 0.30995; 0.208955
488; 0.368159; 0.308209; 0.248756
489; 0.348259; 0.287811; 0.228856
490; 0.373134; 0.302488; 0.263682
491; 0.373134; 0.303731; 0.263682
492; 0.373134; 0.295771; 0.248756
493; 0.353234; 0.306468; 0.258706
494; 0.383085; 0.301244; 0.258706
495; 0.328358; 0.292537; 0.243781
496; 0.353234; 0.302985; 0.243781
497; 0.343284; 0.294527; 0.258706
498; 0.38806; 0.305224; 0.258706
499; 0.393035; 0.306468; 0.233831
500; 0.363184; 0.306716; 0.263682
501; 0.368159; 0.305224; 0.243781
